track,title,abstract,authors,type,doi-num,doi-address,video-link,supplemental-link
Poster Session,Poster #126: Teaching Platform for Network Communication and Protocols Using a Micro:bit Based Wheeled Robot,"<p>In this study, we presented a lightweight inverted curriculum for teaching the essential details of network communication and protocols to undergraduate students major in computer science. Students are instructed to construct a wireless communication and control system connecting a computer to a wheeled robot using the Micro:bit platform. This platform consists of a micro-controller loaded with a Python interpreter and an additional extension board integrated with motors and sensors. In this study, we describe how the students were instructed to build the system step by step, from establishing a wired connection to implementing a TCP server on the PC-side for wireless control. Students can learn these knowledge through practice, which improves classroom engagement as a consequence.</p>",Zizhang Luo; Yuxuan Zhou; Bohan Yu; Junfeng Hu,Sub,10.1145/3328778.3372605,https://doi.org/10.1145/3328778.3372605,,
Poster Session,Poster #127: Preparing Pre-Service Teacher Candidates for the Praxis Exam: An Innovative Model of Blended Support,"<p>The expansion of K-12 computer science (CS) has driven a dramatic need for educators who are trained in CS content and pedagogy [1]. This poster describes our effort to train teacher candidates (i.e., pre-service teachers who are students seeking degrees within a College of Education), who are specializing in secondary mathematics education, to be future CS educators. We specifically describe our collaboration to provide a blended preparatory six-week training for the ETS CS Praxis exam (5652), assisting our pre-service students in satisfying the CS certification requirements in our state before they graduate and begin their professional teaching career. Given the unique challenges of pre-service CS teacher preparation [2], blended models, which combine both in-person and online instruction, are an effective approach to building a pre-service program.</p>
<p>Within our pre-service CS program, students first complete a two-course pathway that prepares them in AP CSP content and pedagogy experiences, including observations in local AP CSP classrooms [3]. After completing the two courses, our students participate in the blended version of the WeTeach_CS Praxis preparation course to achieve certification. The in-person support provided by the blended model contributed significantly to certification success in this project. With a cut-score of 149 for the Praxis exam, all 11 of our pre-service students who completed the course received a passing score (including one student with a perfect score of 200, and another student with a 195); the average score for our pre-service students was 175. An additional 11 in-service teachers, with diverse backgrounds in CS content knowledge, also participated in the blended Praxis preparation course, with an average score of 166.</p>
<p>Given the unique challenges of pre-service CS teacher preparation, university pre-service CS teacher programs should look to innovative models of teacher support developed by in-service programs to make substantial gains in CS teacher certification. Incorporating an asynchronous online course that allows teachers with a wide range of prior experience in CS to learn at their own pace with in-person coursework and support appears to be a viable model for assisting non-CS major teacher candidates in achieving a CS certification. With the blended model, even teachers with no background knowledge in CS were successful.</p>
<p>Within our pre-service CS program, students first complete a two-course pathway that prepares them in AP CSP content and pedagogy experiences, including observations in local AP CSP classrooms [3]. After completing the two courses, our students participate in the blended version of the WeTeach_CS Praxis preparation course to achieve certification. The in-person support provided by the blended model contributed significantly to certification success in this project. With a cut-score of 149 for the Praxis exam, all 11 of our pre-service students who completed the course received a passing score (including one student with a perfect score of 200, and another student with a 195); the average score for our pre-service students was 175. An additional 11 in-service teachers, with diverse backgrounds in CS content knowledge, also participated in the blended Praxis preparation course, with an average score of 166.</p>
<p>Incorporating an asynchronous online course that allows teachers with a wide range of prior experience in CS to learn at their own pace with in-person coursework and support appears to be a viable model for assisting non-CS major teacher candidates in achieving a CS certification. With the blended model, even teachers with no background knowledge in CS were successful.</p>",Rebecca Odom-Bartel; Carol Fletcher; John Owen; Jeff Gray; Jeremy Zelkowski,Sub,10.1145/3328778.3372654,https://doi.org/10.1145/3328778.3372654,0,https://drive.google.com/open?id=1v7MvU8VCnL_vDYf6CBj9mDwqRJ1ipxg_
Poster Session,Poster #128: Video Analysis of Student Challenges and Interactions in Computational Thinking-integrated Botany,"<p>This study aimed to understand elementary students' challenges and interactions in computational thinking-integrated botany through robotics activities. Data was collected from screen-casting videos and analyzed using Collaborative Computing Observation Instrument (CCOI), a web-based analysis instrument with nodes and paths that classify and specify students' computing experience. The results revealed that all participants engaged in independent work for most of the time, with short interactions on 1) general computer technology issues; 2) software navigating issues; 3) questions about academic content; 4) computing discussion with the instructor; 5) informing the instructor about task accomplishment. The findings of this study will provide important insights to CS researchers, educators, and elementary teachers regarding CT-integration research and practice.</p>",Ruohan Liu; Feiya Luo; Maya Israel,Sub,10.1145/3328778.3372631,https://doi.org/10.1145/3328778.3372631,,
Poster Session,Poster #129: University-wide Adoption of Data Science,"<p>Data Science is an essential concept for twenty-first century workforce and as a result the need to help all students acquire such skill has recently gained increased attention. However, most smaller schools are currently facing challenges to provide related knowledge and skill to a broad student population. During Spring of 2019, we organized a faculty workshop on ""Data Science Pedagogy and Practice"" aimed at building and enhancing data science capacity (teaching, research, partnership, collaboration) at our institution. We gathered faculty input on what would be needed for a successful university-wide initiative to incorporate data analytics concepts as a basic component of training across variety of disciplines including science, business and social sciences. We were able to identify certain challenges and opportunities to accommodate deeper coverage of data science in the undergraduate teaching and research, and as a result, we initiated few efforts such as 1) teaching through faculty partnership, 2) module-based integration into existing courses rather than developing new courses, 3) development of reusable course modules and augment that with contextual hand-on projects so that students could appreciate the use of data science in their own career path, 4) facilitation of course preparation and implementation via a small faculty adopter grant, and 5) development of a graduate certificate program in data analytics. In this poster, we report our experience in organizing and implementing the workshop, the key aspects of the university-wide data science efforts initiated as a result of the workshop, and the lessons learned so far from these initiatives.</p>",Debzani Deb; Elva Jones; Austin Hodge,Sub,10.1145/3328778.3372657,https://doi.org/10.1145/3328778.3372657,,
Poster Session,Poster Session 2,,Monisha Pulimood; Ruth Anderson,Session,,,,
Poster Session,Poster #201: Engaging Women in Coding: An Interdisciplinary Approach,"<p>The focus of this effort is to provide teaching practices to engage women college students in learning Python computer programming by solving interdisciplinary problems. Interactive and collaborative tools are adapted and presented such as pair programming, think/pair/share, code tracing, debugging faulty code, and pedagogical code reviews. The goal is to offer a classroom experience that combines several methods to provide an engaging, fun and inclusive environment to women. The results show students' success in learning fundamentals of computer programming in Python, but more importantly, these classroom practices proved to be inspiring and motivating. Women participants gained confidence and a sense of belonging in a CS classroom.</p>",Almudena Konrad,Sub,10.1145/3328778.3372625,https://doi.org/10.1145/3328778.3372625,,
Poster Session,Poster #202: Transitioning to Teaching Android With Kotlin and Jetpack Components,"<p>Android tends to be the platform of choice in the education community due to its openness and the use of Java. Any major changes to the way Android apps are built could be helpful to both teachers and students. As of last year, Android officially supports Kotlin -- a modern Java interoperable language that offers null safety, reduced verbosity and numerous other modern programming language features. Furthermore, the current Android developer tool-set has been expanded to include a set of new libraries, tools, and architectural guidances called Android Jetpack. The new components simplify the process of implementing complex mobile app tasks such as lifecycle handling, persistence and background operations. In this poster, we share our findings in updating and teaching a CS3 introductory mobile software development course that was originally taught in Java.</p>",Andrey Esakia,Sub,10.1145/3328778.3372603,https://doi.org/10.1145/3328778.3372603,,
Poster Session,Poster #203: Broadening Participation in Computing through Transforming Media and Technologies,"<p>Broadening participation in computing ensures that a diversity of perspectives are involved in creating new technologies. Yet despite initiatives aimed at bringing more diverse groups into computer science as a discipline, underrepresented groups are still under threat to be crowded out of formal computing spaces. However, there are informal spaces where these populations engage in computational projects, learning computing skills outside of traditional academic or industry computing spaces. One such space is transformative fandom. We propose exploring how people in transformative fandom innovate and transform technologies, with an emphasis on their involvement in computational projects by and for marginalized communities.</p>",Brianna Dym; Casey Fiesler,Sub,10.1145/3328778.3372615,https://doi.org/10.1145/3328778.3372615,,
Poster Session,Poster #204: A Sequenced Curriculum for Teaching Introductory C++ Programming,"<p>Several computer science education studies show that it is important when teaching introductory computer programming to teach the fundamental skills needed to learn programming in a sequenced order. These skills are reading code, writing code, interpreting programming templates, and applying programming templates to specific problems. However, most introductory programming courses, and programming textbooks, often interleave these skills so that writing code may be introduced before reading code and using templates to solve problems may be introduced before students are adequately taught how to interpret those templates. This poster will present a curriculum for teaching introductory C++ programming to Computer Science majors that follows the proper sequencing of skills. Examples of reading code using variable tracing problems are demonstrated, along with example problems in writing code. These examples will highlight several programming constructs including if statements, loops, and functions. Several programming templates are shown, as well as sample problems that require the student to recognize that the problem has an associated template and then be able to apply that template to solving the problem. The templates demonstrated in the poster include variable swapping, input one - process one, accumulate values until done, and processing all elements of an array.</p>",Michael McMillan,Sub,10.1145/3328778.3372578,https://doi.org/10.1145/3328778.3372578,,
Poster Session,Poster #205: Using the CS2013 Exam for ABET Student Outcome Assessment,"<p>In anticipation of an ABET accreditation visit, our computer science department contracted with an independent external testing organization to perform an assessment of our students' proficiency in computer science. We used this external assessment to supplement our own internal assessment. The exam was easy to administer and covered multiple student outcomes. In addition, our analysis of the exam results showed high correlation between course performance and exam performance.</p>",Christopher Nitta; Kurt Eiselt,Sub,10.1145/3328778.3372614,https://doi.org/10.1145/3328778.3372614,,
