track,title,abstract,authors,type,doi-num,doi-address,video-link,supplemental-link
Lightning Talks,LT #110: Computational Thinking in Teacher Education,"<p>Teacher education programs are beginning to acknowledge the important role they play in preparing teachers to support students in the area of STEM, coding, Computational Thinking and robotics. As a result, new courses are being developed that connect research, pedagogy and technology within this nascent field. An example of this is Western University's Computational Thinking in Mathematics and Science Education course, which has been offered in year one of the Bachelor of Education program since 2015 and is part of the STEM cohort. Research has been conducted during each iteration of the course and subsequent adjustments were made in order to better serve the preservice teachers as well as respond to new insights in the field. The preservice teachers have completed at least one university degree, mostly in the areas of science or mathematics, prior to beginning their Bachelor of Education degree. This lightning talk presents highlights from the most recent version of the course following this iterative process of course design. The 36-hour course provides pre-service teachers with opportunities to explore hands-on-activities and theoretical-based approaches to Computational Thinking and pedagogy in grades 7-12, all within a blended learning context. The researchers will be further studying the pre-service teacher experience and are looking to provide recommendations for other preservice teacher education programs as well as in-service professional development programs.</p>",Lisa Anne Floyd,Sub,10.1145/3328778.3372571,https://doi.org/10.1145/3328778.3372571,,
Lightning Talks,Lightning Talks Session 2,,Lina Battestilli; Jennifer Campbell; Kevin Lin,Session,,,,
Lightning Talks,LT #201: AppConnect NW: A Collaborative Network of Seven Community and Technical College Programs in Software Development,"<p>AppConnect NW is a network of seven community and technical colleges in the Puget Sound region offering applied baccalaureate degrees in software and application development. As the need for qualified developers continues to increase, the AppConnect NW colleges are preparing the next generation of the workforce with the most in-demand skills, technologies, and hands-on project experience. The network is engaging with the Washington Technology Industry Association, regional employers, local high schools, and graduate schools to increase the awareness of applied bachelor's degree pathways and support the local talent pipeline. Faculty collaborate across colleges on industry-driven curriculum that prepares students for careers in technology. The purpose of this lightning talk is to share some of the initial results of the project (year two, out of a four-year project) and to share opportunities for further work in developing similar regional collaboration networks.</p>",Kendrick (Ken) Hang; Brianna Rockenstire; Alexandra Vaschillo,Sub,10.1145/3328778.3372555,https://doi.org/10.1145/3328778.3372555,,
Lightning Talks,LT #202: Examining Language Bias in Computer Science,"<p>This lightning talk will discuss the current efforts to identify and analyze the possibility of language bias in documents, exams, technical interviews, and actual interviews used in computer science as contributing factors in the continued lack of participation/success of underrepresented populations in computers science despite extensive efforts to develop a more inclusive environment. Although many factors have been examined while attempting to explain the continued lack of participation/success of under-represented populations in computer science, language bias in the very instruments that are used to measure success and entry does not seem to be among the forefront of these endeavors. This work is inspired by previous work done to examine biased language based upon neutral point of view (NPOV) revisions done on Wikipedia pages and seeks to apply similar methodologies to computer science instruments of evaluation in order to determine if there may indeed be a subtle and unconscious language bias within them.</p>",Catherine Tabor,Sub,10.1145/3328778.3372556,https://doi.org/10.1145/3328778.3372556,,
Lightning Talks,LT #203: Best Practices for Reviewing Material at the Beginning of a Semester,"<p>This lightning talk describes three different styles of beginning of semester review and a study designed to show which styles are more or less effective. An initial study comparing traditional review and traditional review with the addition of an educational video game was completed with 33 subjects in three classes. The study found that students showed more confidence on specific tasks, such as recursion, and improved their answers for questions on those topics after playing the game during their review. However, the students who played the game were less confident, compared to their peers, in their overall ability in computer science. For more reliable results a second study should be run with more participants. While the initial research focused on review with and without game play incorporated into the review, a second study would split the first condition in two, review with and without additional practice problems. Faculty who might be interested in participating this research by collecting data in their classes or collaborating with the proposer to develop the second study should email the proposer. </p>",Ariel Webster; Jared Segal,Sub,10.1145/3328778.3372559,https://doi.org/10.1145/3328778.3372559,,
Lightning Talks,LT #204: Software Engineering for Data Scientists,"<p>Software is one of the three key pillars in the emerging field of data science, the other two being statistics and domain knowledge. With software engineering having matured into a full-fledged discipline, can it inform data science projects through its extensive knowledgebase? Data scientists of today are experiencing what software engineers experienced around 1970s. We are at the cusp of a new era with many promising opportunities, but we have yet to find a process-centric approach that could guide our data science ventures.</p><p>Software development methodologies evolved from a structured waterfall to an iterative exploration. They transitioned from trying to create products that are built-to-last to products that are built-to-change. Data science projects, coming from the other end of the spectrum, need to shift from being ever-changing short-lived experiments to long-term sustainable organizational capabilities without losing the ability to explore and adapt. To make this shift, software engineers need to re-articulate their learning in the context of the emerging data science paradigm. Software engineering needs to develop its data science lens.
 
 </p><p>Many tools such as programming languages, database systems, and infrastructural platforms are common across the two worlds, so which of the underlying principles can benefit data scientists? These are the questions that will be explored in this talk and those interested in joining this exploration are welcome to share their thoughts.</p>",Neelam Dwivedi,Sub,10.1145/3328778.3372558,https://doi.org/10.1145/3328778.3372558,https://youtu.be/hTEiz07iAsw,https://drive.google.com/open?id=1eDra5L9419BYiPQrqTCKbpkIScKsRegW
Lightning Talks,LT #205: Using Self-Efficacy Surveys as a Tool for Student Reflection,"<p>This lightning talk will describe how we have introduced self-efficacy surveys into an object-oriented programming course with the goal of encouraging reflection and positive learning behaviors on the part of our students. Self-efficacy surveys such as the Motivated Strategies for Learning Questionnaire (MSLQ) are frequently used to quantify the effect of pedagogical innovations on student learning. This is motivated by an understanding that a positive attitude of self-efficacy can lead to improved student retention and outcomes. Some authors have also written about the benefits of measuring self-efficacy to help instructors better support individual students. We conjectured that asking students to reflect on their own sense of self-efficacy could help students make positive choices about their learning behaviors. For the past two semesters we have deployed a self-efficacy survey at the start of the course and at midterm - two natural points for students to consider how they are approaching their coursework. Students assess elements of their own self-efficacy as well as answer open-ended questions about actions they can take to support their learning and barriers they are concerned may get in the way of their learning. We will present our survey, describe how it is used in the course, and discuss some initial positive effects we have observed.</p>",Amanda Holland-Minkley,Sub,10.1145/3328778.3372564,https://doi.org/10.1145/3328778.3372564,,
Lightning Talks,LT #207: Accruing Interest: What Experiences Contribute to Students Developing a Sustained Interest in Computer Science Over Time?,"<p>This lightning talk describes a new grant-funded research project investigating how undergraduate computer science students' interest in CS develops. The goal of this project is to investigate how sustained, individual interest develops from finer-grained experiences of situational interest that students have in introductory CS courses. This project will accomplish this goal using the experience sampling method (Hektner, Schmidt, & Csikszentmihalyi, 2007), which is a longitudinal research method that asks participants to report on their immediate experiences at many occasions. Prior research has not adequately investigated what drives individual differences in CS interest at the level at which policymakers and educators can most effectively act, namely, at a situation-to-situation level, rather than in terms of what happens in courses, programs of study, or occupations in general and overall. Moreover, research has shown that some overall factors, such as competence-related beliefs and co-curricular supports, might be related to the development of sustained interest in CS (e.g., Lishinski, Yadav, Good, & Enbody, 2016). Thus, we will explore how students' initial interest, as well as their individual motivational characteristics, such as CS self-concept, and CS self-efficacy, relate to interest at a situation-to-situation level. Furthermore, we will also explore how contextual factors - those internal to students, such as how challenging they found the activities, as well as those external to students, such as the focus of each class - relate to students' situational interest. Overall, we hope to better understand how students' situational interest relates to changes in their longer-term, individual interest.</p>",Alex Lishinski; Joshua Rosenberg,Sub,10.1145/3328778.3372568,https://doi.org/10.1145/3328778.3372568,,
Lightning Talks,"LT #208: Evaluating 10 Years of Girls Only Computing Camps: Impacts, Lessons Learned and a New Future Direction","<p>For many years, summer computing camps have been offered as a means to attract girls and underrepresented groups to computing. This lightning talk describes the current effort to assess the return on investment for a girls only summer computing camp program offered for ten years at a Midwestern university in the U.S. In the 9th year of the program, the sponsoring college observed changing trends that suggested a need to evaluate the program's short and long term impacts and either discontinue the program or develop a new approach for the future.</p>
<p>In this, the 11th year since the program started, a review team has been formed to 1) evaluate enrollment and retention numbers from years one through 10, 2) evaluate demographic trends among the girls who participated in the program, 3) review annual pre- and post-camp camper surveys to assess interim impacts, and 4) track campers' current school and/or career status (through a combination of alumni surveys and university enrollment records) to identify long term impacts. Following this initial assessment, the review team will compare program recruitment and retention processes to similar programs and organizations and more recent research-based developments in diversity-focused programs and outreach. The ultimate goal of this project is to move beyond summer computing camps to a more effective approach to recruiting more women and underrepresented groups to the computing field. We will share our 10-year results, lessons learned and suggestions for future efforts in this area and gather audience feedback.</p>",Christina N. Outlay,Sub,10.1145/3328778.3372570,https://doi.org/10.1145/3328778.3372570,,
Lightning Talks,LT #209: Making Undergrad Research Required at the CS Freshmen Level as an Equity-Minded HIP,"<p>This lightning-talk will discuss our novel work towards making undergraduate research a required part of our CS freshmen classes as a High-Impact-Practice (HIP) activity. We have developed a nifty undergrad-scholarly-creative-activity (URSCA) as a mandatory assignment for CS freshmen in this pilot experiment. We are investigating whether undergrad research can be included in an equitable and inclusive manner at the freshmen level so that it is accessible to all students for enhanced learning, better experience and more impactful professional development. Thus, this project is an initiative towards bringing URSCA to CS freshmen in a user-friendly and accessible form, so that the opportunity to taste URSCA is not limited to a few i.e. only the talented, self-motivated and selected CS students. The goal of this project is to discover a user-friendly and an equity-focused way for exposing CS freshmen to the essence of URSCA, which includes understanding the notion of a research-question, how to read and analyze research-articles, how to identify research-questions and think out-of-the-box, and how to develop writing-skills. Our innovative URSCA-HIP assignment has been designed as a team project for CS freshmen, with each team being assigned a senior CS student as a peer research mentor. We are collecting survey-data from the freshmen research-mentees and their corresponding senior research-mentors in order to evaluate our unique URSCA-HIP experiential-learning model, and gauge its overall efficacy. To our knowledge, this is a first-of-its-kind initiative of engaging CS freshmen in an inclusive, equity-focused URSCA-HIP experience through a user-friendly but required class project.</p>",Ankur Chattopadhyay; Kevin Grondahl; Sherry Verdon,Sub,10.1145/3328778.3372573,https://doi.org/10.1145/3328778.3372573,,
Lightning Talks,LT #210: The World's Fastest Fractal Drawing Program!,"<p>Many of us use fractals (e.g., C-Curve) and the Fibonacci sequence to teach recursion to our students. We show that the na&iuml;ve recursive implementations of them have exponential running time. However, while we all explain that the Fibonacci sequence can be computed in linear time, how many of us show that completely self-similar fractals can also be created in linear time?</p>
<p>Snap! is a blocks-based programming environment with a hidden and magical feature - the ability to save pen trails (i.e., the lines that the turtle-geometry sprite has drawn on the screen) into a single ""costume"", which can later be ""stamped"" onto the stage at an arbitrary position, orientation and size. Stamping takes constant time, regardless of the complexity of the pen trails that have been saved. This allows a sprite to draw a complicated picture once, save it as a pen trail, and simply stamp it over and over again, rather than redraw it.</p>
<p>We have created ""the world's fastest fractal drawing program"", which makes use of this feature, & can draw the C-Curve fractal at level 40 (with over 1 trillion ""lines"") in a fraction of a second; the speed is quite startling! We encourage you to see it for yourself: https://tinyurl.com/SIGCSE2020WorldsFastestFractal</p>
<p>In this lightning talk, we'll show our program, explain how it works, encourage educators to teach this new approach with Fractals, and challenge everyone to ""think out of the box"" when approaching problems that may have previously seemed intractable.</p>",Dan Garcia,Sub,10.1145/3328778.3372572,https://doi.org/10.1145/3328778.3372572,https://youtu.be/0om8Rojo-Vo,
